id,date,text,label
1291911099881676800,2020-08-08 01:36:23+00:00,"Happy Father’s Day.
-
@ronna18
@FuriousFingers
@ScottPeterson69
@Leahla0429

#peace #MotherEarth #love #conscience
#InternationalConscienceDay
#ChangeTheWorldWithConscience
#PleaseRetweet #Retweet #nature #Stronger #LeaveNoOneBehind
#HappyFathersday2020

Follow: @icday2020 https://t.co/wp7g6BVOS9",3
1302277227522920448,2020-09-05 16:07:40+00:00,"#save12hkyouth Trapped in the black hole-After two-week detention in China, still no update about 12HK AsylumSeekers
Only thing we know is they are all taken to detention centre in Shenzhen&amp; Chinese cops will decide whether to arrest them formally by Oct1, according toChina’s law https://t.co/LSfr2ap4Rt",0
1311056372218331136,2020-09-29 21:32:52+00:00,"european countries constantly peddle the myth that they 'don't have space for refugees' (from places they bombed/colonised) despite them only taking a fraction of displaced people compared to countries like Lebanon, Kenya, Turkey and Ethiopia",0
1250012009959219208,2020-04-14 10:44:21+00:00,"Hey #münchen, du bist doch #sichererhafen und hast die Aufnahmebereitschaft von Flüchtlingen erklärt, jetzt wo die Lager auf den griechischen Inseln schlimmer überfüllt sind als je zuvor. Wie wäre es mal mit konkreten Zusagen? #LeaveNoOneBehind (1/3)",0
1276269544823230464,2020-06-25 21:42:26+00:00,"https://t.co/T5Pb8K9x23
Asylum now exists in name only. #asylum #refugees https://t.co/8peqKopgyB",0
1301058108261793792,2020-09-02 07:23:20+00:00,"@Andreas46447572 Der Genosse Geisel hat durch sein undemokratisches Handeln jegliches Asylrecht in der BRD verwirkt,er ist somit sofort auszuweisen.Vorschlag Nordkorea da kann er seine Gesinnung ausleben✊🏻",0
1241049928652197890,2020-03-20 17:12:15+00:00,"ANDI 115 – 20. März 2020: #WirHabenPlatz: Online- und Radio-Demo | Corona, Kunst und Kultur | COVIEW https://t.co/e8Q6ooKbUk

#WirHabenPlatz Online-Demo und Radio-Demo am Tag gegen Rassismus
Am 21. März ist der internationale Tag gegen Rassismus. Eine geplante Großdemonstration…",0
1272806885918457859,2020-06-16 08:23:03+00:00,"Etwa 30 Menschen sitzen vor #RotesRathaus und fordern von @RegBerlin &amp; @derInnensenator ein #LandesAufnahmeprogramm für Geflüchtete.

#b1606 #berlin #mitte #leaveNoOneBehind #moria #RefugeesWelcome #wirHabenPlatz #seebrücke @Berlin_Hilft @wellcomeunited @_seebruecke_ @seebrueckeB https://t.co/U9llR356G2",0
1314106129438441472,2020-10-08 07:31:30+00:00,Same in Österreich! #WirHabenPlatz https://t.co/pMtB0mxgAb,0
1303944617621159936,2020-09-10 06:33:17+00:00,@hn_rebell So ein Schwachsinn was du hier laberst...das waren die einheimischen braunen Griechen aber es ist ja einfacher die Flüchtlinge zu beschuldigen,0
1315211923525447680,2020-10-11 08:45:32+00:00,https://t.co/2cYzMwqsv9 Angst vor neuer Flüchtlingswelle in Corona-Zeiten,2
1327188145423740929,2020-11-13 09:54:46+00:00,HIAS Refugee Trust of Kenya (HRTK) – Safety and Security Coordinator (Nairobi). https://t.co/U51unojAgn,3
1321896422506029056,2020-10-29 19:27:21+00:00,"#AouissaouiBahrain: „Allahu akbar“-Mörder von #Nizza kam als #Lampedusa„Flüchtling“ nach Italien

Der Ratsvorsitzende der Evangelischen Kirche Heinrich #BedfordStrohm steht stolz an Deck des neuen Schiffs ""#SeaWatch4""
hat er ihn etwa damit eingeschleppt ?? https://t.co/qYQPombxHu",1
1304702298770284544,2020-09-12 08:44:02+00:00,"@lehmann_timo @RyglewskiS @CanselK @larscastellucci @derspiegel Es sind keine migranten sondern Flüchtlinge, migration ist zumindest in Teilen freiwillig. Flucht nicht.",2
1307767079718850560,2020-09-20 19:42:23+00:00,@Volksverpetzer Ist den schon mal jemand für einen Flüchtling nach Syrien ausgewandert?,2
1234877972542259201,2020-03-03 16:27:06+00:00,"#WirHabenPlatz und Geld

Aber hier kommt keiner rein  #Belleville https://t.co/oAcFoYda4A",2
1318573393520791555,2020-10-20 15:22:49+00:00,"@LauHofmann Sie habe sicherlich eine Wohnung und haben natürlich auch #WirHabenPlatz gerufen, wenn immer es darauf ankam, oder?",2
1306118025037447168,2020-09-16 06:29:38+00:00,"Lieber 13.000 Geflüchtete aus Moria, als ein Nazi!

#WirhabenPlatz #FckNzs https://t.co/q81IdPSiRJ",0
1234213085730295808,2020-03-01 20:25:04+00:00,"@tagesschau Auf den Punkt❗️👍🏻👍🏻 Ekelhaftes Framing der ÖR❗️#GEZmussweg
KÜNDIGT ENDLICH EUER LASTSCHRIFTVERFAHREN UND ZIEHT DIE BEZAHLUNG DER RECHNUNG IN DIE LÄNGE❗️
Zwingt sie in die Knie❗️„Moralisches Recht“ ersetzt kein (von MERKEL weiterhin ausgesetztes) geltendes Recht❗️ #niewieder2015 https://t.co/pw5VbvohGA",1
1305063542924759040,2020-09-13 08:39:30+00:00,"@RoteBloodflower @Kikifantastic1 Unsinn wie Datenabgleich?Sie haben keine Ahnung von Asylverfahren.
Informieren vor Twittern ist zumutbar.
Wie alt sind Kinder,die unbegleitet eine Flucht stemmen können?",2
1303068185214812160,2020-09-07 20:30:39+00:00,"“Migra­ti­ons­waf­fe”: Gesteu­er­te Flücht­lin­ge desta­bi­li­sie­ren Euro­pa | Unzen​su​riert​.at Quelle: ""Migrationswaffe"": Gesteuerte Flüchtlinge destabilisieren Europa | https://t.co/69WA4Iw3kI https://t.co/eh4lB26JAP",1
1304804927148040198,2020-09-12 15:31:51+00:00,"Ja da ist was dran 👍

#wirhabenplatz #wirschaffendas #Fluechtlinge #Fluechtlingslager #moria #moriaevakuieren https://t.co/1Vp8RCYHHg",0
1239111498565398528,2020-03-15 08:49:37+00:00,"In Zeiten der Isolation muss weiter Protest stattfinden, gerade weil #Corona auch die Lage auf #Lesbos noch weiter eskalieren lassen kann! Nicht zu helfen ist fahrlässig, darum unterschreibt die Petition und verbreitet sie! 📢 #WirhabenPlatz 

https://t.co/RMdg0sd8Lb",0
1235528015385329675,2020-03-05 11:30:08+00:00,"Happy #WorldBookDay2020! As an Education charity, we are inspired by books! If you want to find more books about refugees in the UK, this is a good start! https://t.co/rrejvG74VX As is @GulwaliP, @MayaGoodfellow and @clemantine1 #book #refugee https://t.co/S3Rz9YaMfg",3
1305798017098883072,2020-09-15 09:18:02+00:00,@juergen_ru1 @Derjeniche Nazis und Flüchtlinge raus und linke und Kommunisten auch,1
1249726522400878593,2020-04-13 15:49:56+00:00,"Die Reaktion von #AlbertWeiler (Bundestagsabgeordneter u.a. für den #SHK von der @CDU) lässt tief blicken. Erbärmlich. 
#NichtMeinAbgeordneter #LeaveNoOneBehind #WirHabenPlatz https://t.co/DHK0K8mJ0P",0
1327366888498860032,2020-11-13 21:45:02+00:00,"Mehr als 90 Flüchtlinge sterben vor libyscher Küste

Beim Untergang von zwei Booten mit Flüchtlingen sind vor der Küste Libyens mindestens 90 Menschen ertrunken. 47 Überlebende sollen an Land gebracht worden sein
https://t.co/bplikFbcNA",2
1307953481563746304,2020-09-21 08:03:05+00:00,"Nach #Moria auf Lesbos brannte nun auch ein Lager auf Samos, prall gefüllt mit 6000 minderjährigen Geflüchteten, eingepfercht dank Lockdown und Platzmangel. #WirhabenPlatz Leute!
https://t.co/6XRGkyDgGN",0
1303560080533721095,2020-09-09 05:05:16+00:00,#Moria evakuieren ist ein Gebot der Menschenrechte und der Humanität. Sozialdemokratie und christliche Werte bestimmen ja zum Glück die europäische und deutsche Politik. #LeaveNoOneBehind,0
1305783134563250176,2020-09-15 08:18:54+00:00,"Hier von einem NoName der #AfD kurz &amp; bündig erklärt, dass

- alle Flüchtlinge Brandstifter sind,
- alle nach Deutschland wollen,
- die AfD der einzige Heilsversprecher ist und sein kann.

Damit einhergehend:
- Vorverurteilung
- Unterstellung
- üble Nachrede.

Erkenntnis: #FCKAFD https://t.co/ByQ7izVRBW",0
1260674622485340160,2020-05-13 20:53:46+00:00,Preparing Summer Reading book giveaways! More info coming soon! #refugee @AlanGratz #blackwaterreads #blackwatermiddleexperience #hcslibrarymedia #leadhcs #leadhcsmiddle https://t.co/JvPzrRrcxz,3
1300652850268250117,2020-09-01 04:32:59+00:00,"#WirSchaffenDas #MerkelMussWeg #DankeMerkel

https://t.co/sN5geNSyhq",2
1325540868313522181,2020-11-08 20:49:05+00:00,"@Tatort Nicht schlecht, endlich mal ohne Flüchtlinge etc. Amüsant und bisschen spannend. 🤗",1
1317064391674761216,2020-10-16 11:26:35+00:00,"@a_sator Hier sind ein paar akademische Papers dazu:
https://t.co/cKCzmJ1P96

https://t.co/8dt0hWhueM

https://t.co/cDBZL6ntQs

https://t.co/BFFf6zKVZj

Und hier was fuer die folgende Eurokrise:
https://t.co/l5ybVmzpbW",2
1292422840566898690,2020-08-09 11:29:51+00:00,"#RefugeesWelcome no they are not welcome. We are in a pandemic, so it's dangerous to allow more people into the UK.Which suits far left wing idiots because they want to see the end of white people &amp; the UK.",1
1302920262946557952,2020-09-07 10:42:52+00:00,"#SeiKeinHorst !!!

Lager EVAKUIEREN!
Gesundheitsversorgung für ALLE!

Tweetet unter
#dreizehntausend

Zeigt euch solidarisch mit Profilgenerator
https://t.co/BALurAFvZ0

#WirHabenPlatz 
#LeaveNoOneBehind 
#Moria 
#RefugeesWelcome
#Seebrücke
#SeehoferRuecktritt https://t.co/z182xz4Gfp https://t.co/UPPuK0Xpc7",0
1308795472199458817,2020-09-23 15:48:51+00:00,Zehn­tau­sen­de Flücht­lin­ge kön­nen nicht lesen und schrei­ben | WAZ​.de | Wirt­schaft Quelle: Zehntausende Flüchtlinge können nicht lesen und schreiben | https://t.co/aXtKNc02QP | Wirtschaft https://t.co/wthmAhbPbg,2
1307639198564921344,2020-09-20 11:14:14+00:00,"@HUDE9090 @DrDavidBerger @FridaysGegen Was hat das mit rechter Hetze zu tun? Das ist Fakt, geh mal in die Städte und schau dir mal an wer aus den Mülltonnen Flaschen raus sammelt, das sind keine Flüchtlinge! Sondern die, die das Land so aufgebaut haben das Du heute hier schön Leben kannst!!!",1
1306669911373221888,2020-09-17 19:02:38+00:00,"@superrevision @seawatchcrew Bundesinnenminister Seehofer: ""Wir haben seit 2015 1,73 Millionen Flüchtlinge aufgenommen. Wir nehmen zurzeit werktäglich 300 bis 400 Flüchtlinge auf – jeden Werktag. Wir nähern uns wieder den Höchstzahlen der Vergangenheit.""
#moria #moriaevakuieren #MoriaStory",0
1288806530968682496,2020-07-30 11:59:56+00:00,„Inzwischen ist das Thema aus der Öffentlichkeit verschwunden – aber es ist für jede Schule weiter wichtig“ - ich habe mit Nora von Dewitz vom @MISprachbildung über Sprachkurse für #Flüchtlinge gesprochen. https://t.co/mp19II1ats,2
1243474089374875650,2020-03-27 09:45:00+00:00,Die Behörden haben im vergangenen Jahr einem Medienbericht zufolge mehr als 1.700 Straftaten gegen #Flüchtlinge und Asylbewerberunterkünfte registriert. #Ausländer #Rassismus https://t.co/3WIruhrbTZ,2
1320819410517565443,2020-10-26 20:07:41+00:00,"@UllaJelpke Warum behaupten Sie, #Syrien sei nicht sicher? Der IS ist besiegt, die #Flüchtlinge kehren aus den Nachbarländern nach Syrien zurück. Der Wiederaufbau läuft und an der Küste kann man wieder ganz normal Urlaub machen.
https://t.co/zNKuXBUUjS",1
1303648311791046656,2020-09-09 10:55:52+00:00,"tonight demonstration because of the fire in #moria - 18:00 at the #federalchancellery in #berlin

#LeaveNoOneBehind 
#evacuatemorianow 
#WirHabenPlatz
#b0909 

@beyondeurope https://t.co/6Bgjre26ku",0
1263152570211672064,2020-05-20 17:00:15+00:00,"Unser neuer Tank ist drin! Endlich genügend Reichweite, um retten zu können. Richard und Tobias planen jetzt, wie die Leitungen gelegt werden müssen. 
#wirbaueneinschiff mit @SEENOTRETTUNG 
#seenotrettung https://t.co/THJ5qlxlJY",0
1239911779322511361,2020-03-17 13:49:39+00:00,#Flüchtlingskrise: #RecepTayyipErdogan berät mit #AngelaMerkel und #EmmanuelMacron #Syrien #Griechenland #Türkei https://t.co/rFRfEdgqDZ,2
1247613191435280385,2020-04-07 19:52:19+00:00,WENN man #Flüchtlinge und/oder #FlüchtlingsKinder in Gebieten unterbringt WO #FremdenHass besteht???!!! 🤔🤔🤔🤔🤔🤔🤔🤔🤔,0
1274669252318986240,2020-06-21 11:43:26+00:00,Unfassbar viel unqualifizierte Aussagen über die Ausschreitungen in #Stuttgart ohne die Hintergründezu kennen 🤦🏻‍♂️😣 #Ausländer #refugees,0
1305282925454340096,2020-09-13 23:11:15+00:00,"@TeleToastTom @Felix_Raue @angie_ried @TiloJung @DLF Die meisten haben nun mal keine Aussicht auf Anerkennung als Flüchtlinge oder auf Asyl. Sicher, sie würden gerne in die EU einwandern. Aber trotzdem können wir nicht alle aufnehmen, die kommen möchten  und sollten uns auch nicht erpressen lassen. Zügige Verfahren wären der beste.",1
1314883608193241089,2020-10-10 11:00:56+00:00,"@sabine_beck @gorden_isler @_Seebruecke_ 1/2 Flüchtlinge werden meist als Billigarbeiter ausgebeutet, müßen Aufstocken und zahlen mit Sicherheit keine Abgaben. Die Weltbevölkerung wächst jährlich um über 80 Mio., eine afrikan. Frau bekommt im Schnitt 7 Kinder, obwohl nicht einmal das Erstgeborene eine Perspektive hat.",1
1323785843291598849,2020-11-04 00:35:14+00:00,"@JulianRoepcke Herr Röpcke, wissen Sie dass in Armenien und besetzten Bergkarabach mehr als 20 000 syrische und lebanese Flüchtlinge leben? Armenien kann ein paar von dennen nutzen um solche Theaterstücke zu inszenieren",1
1311074145514348544,2020-09-29 22:43:29+00:00,"@atensnut The most ungrateful refugee!
#DeportIlhan",1
1243601091494903810,2020-03-27 18:09:39+00:00,#Justizministerium gefragt - allein die Veranlassung #Asylwerber müsse ein gültiges #Gesundheitszeugnis vorweisen! Hat's die den #Innenminister noch? Wo bleibt der #grüne kollektive Aufschrei (auch #SP bzw #neos) und die Gegenoffensive - Aufnahme von #Migranten #Flüchtlinge! https://t.co/YB9zXhBlkn,0
1316243709374144512,2020-10-14 05:05:29+00:00,@AksellK @drumheadberlin @BILD Vollkommen richtig! Und wieder einmal erweist sich die Presse als Empörungsgenerator. Na dann liebe @BILD zeigt doch mal wie es geht. Jeder von euch nimmt einen Flüchtling auf und der Verlag führt eine Flüchtlingsquote von min. 25%  ein.,0
1319203108220751876,2020-10-22 09:05:05+00:00,"Zum Start einer internat. Geberkonferenz rufen wir dazu auf, mehr Hilfe für Flüchtlinge und Gastgemeinden vor Ort zu leisten. „Kaum jemand spricht  über die #Rohingya. Als Staatenlose sind sie der grundlegendsten Menschenrechte beraubt.“ Pressemeldung 👉  https://t.co/s40ZIWSfgg https://t.co/Sex5CrfYSJ",0
1326557057240227840,2020-11-11 16:07:03+00:00,Samsung schenkt euch die Mehrwertsteuer auf viele Produkte. Jetzt bis 18.11. Aktionsprodukte shoppen &amp; 16 % beim Einkauf sparen!,3
1235161615231643650,2020-03-04 11:14:11+00:00,"#Flüchtlinge (3) ... Problem ist nicht Erdogan, sondern das Europa alle seine ach so geschätzten demokratischen und christlichen Werte in Fragen der Flüchtlingspolitik über Bord wirft und sich in einen abgeschotteten, völlig emotionslosen, ignoranten Raum voller Egoisten wandelt. https://t.co/CNAu9oWAAe",0
1308995599635820545,2020-09-24 05:04:05+00:00,"@anka2356 @annalist Es geht ja im Moment mehr um die, die völlig rechtlos irgendwo mitten im reichen Europa dahin vegetieren. Das ist einfach unmenschlich. #LeaveNoOneBehind",0
1305503112761933826,2020-09-14 13:46:11+00:00,"Weise Worte des @DalaiLama
#WirHabenPlatz #moriaevakuieren https://t.co/BFJpHEYbu5",0
1307053976882380800,2020-09-18 20:28:46+00:00,"Then he eventually  agreed!

The joy I feel knowing our #children are learning so fast 
#mom #momlife #nochildshouldbeleftbehind #unapologetichumanitarian #love #kindness #education #happiness #leavenoonebehind https://t.co/GD71o5Vb87",0
1322255722655240192,2020-10-30 19:15:05+00:00,"His House takes the refugee experience and merges it with a genuinely scary horror film. Now playing on Netflix, it’s a good one. My review of #HisHouse is at @AwardsRadar: https://t.co/3Tr8TBBBpz",3
1305508656008622086,2020-09-14 14:08:13+00:00,"@JRosenheimer Das Problem ist, dass Rechte in Europa Fakten leugnen - dass eben ein Großteil der Flüchtlinge nirgendwo anders hin kann. Dass schon jetzt Abschiebungen stattfinden, die zum Tod der Abgeschobenen führen.",0
1259732470452256768,2020-05-11 06:30:00+00:00,"#EUSolidarity 🇪🇺💙Podcasts aufnehmen, an einem E-Book arbeiten oder gemeinsam Ideen bei #eTwinning @eTwinning_DE sammeln – das Europagymnasium Kerpen @BildungslandNRW  bleibt auch während der Coronakrise im Austausch mit seinen #ErasmusPlus Partnerschulen😃https://t.co/qYqr12uU8I https://t.co/dNgflToDKM",0
1287481699341754368,2020-07-26 20:15:32+00:00,"@Newsweek thanks for this national coverage of the calamity created by this Administration’s diabolical &amp; anti-human immigration policies. #Asylumseekers subjected to abominable conditions, many over 1-yr in limbo, due to purposeful cruelty &amp; incompetence https://t.co/1krMpOIWh2",0
1311741005989806081,2020-10-01 18:53:21+00:00,#LeaveNoOneBehind #SignLanguage https://t.co/1lbs0ApAAo,0
1248189763179483137,2020-04-09 10:03:24+00:00,"Unser Abschlussstatement zur gestrigen Mahnwache zu #LeaveNoOneBehind:

https://t.co/b6Cdiyuzwi",2
1279156083228098561,2020-07-03 20:52:30+00:00,"Die #OceanViking verbraucht ca. 400 Liter Diesel pro Stunde. 9600 Liter Diesel pro Tag.

Wirkliche #Humanisten würden Spendengelder sinnvoller investieren: 
Vor Ort für #Nahrung, #Medikamente und #Bildung.

#Seenotrettung
#Seebrücke 
#Spendenmafia",0
1245093199682646020,2020-03-31 20:58:46+00:00,"@ThomasOppermann Richtig! Und das sagt ein Konservativer.
#eurobonds sind ein Akt der europäischen Solidarität!",0
1315449238147432450,2020-10-12 00:28:32+00:00,"@witchilie Dummes Zeug. Er hatte Werbeaufträge ohne Ende, die z.T. JETZT abgesprungen sind &amp; einige ihr Geld zurück verlangen. Er stand finanziell voll im Saft.
Und wenn er tatsächlich für Flüchtlinge sammeln würde, was glaubst Du wie DAS viral gehen würde! 😂",2
1303603029900431362,2020-09-09 07:55:56+00:00,"Wenn alles die heute #WirHabenPlatz tweeten, einen Flüchtling bei sich aufnehmen und alle Kosten, die enstehen, tragen, dann ist das alles kein Problem. Und die guten Menschen stehen doch bestimmt, zu dem, was sie tweeten und wollen nicht andere dafür zahlen lassen?",1
1327020861317132288,2020-11-12 22:50:02+00:00,Syrian refugees’ new Bearsden bakery praised in parliament | Milngavie Herald https://t.co/NG8VLL8B1A,2
1307635619988795392,2020-09-20 11:00:01+00:00,"Und Frau @vonderleyen erwähnte in ihrer #SOTEU-Rede noch, dass #Seenotrettung eine Pflicht sei. Wenn die Mitgliedstaaten die #Menschenrechte derart mit Füßen treten, braucht es jetzt eine EU-Initiative, um zumindest die zivilgesellschaftliche Arbeit zu unterstützen! #SeaWatch4 https://t.co/iAEQgEgtX8",0
1317378816873029633,2020-10-17 08:16:00+00:00,Es gab auch mal gutes Personal in der ehemaligen Volkspartei @spd @Ralf_Stegner #Paris #Parisattack #WirHabenPlatz https://t.co/IJTlbg4pZr,0
1269268349567066112,2020-06-06 14:02:11+00:00,"Hey @JZarif @IranForMin @HassanRouhani @Ahmadi @IRIMFA_EN @khamenei_ir @Khamenei_tv @TheIranDeal @Iran #GoergeFloyd was burning in the car &amp; urged for watter. Have you any comments?
#AfghanLivesMatter #Afghanistan #Iran #BlackLivesMattters #racist #Refugees #GeorgeFlyod #Peace https://t.co/pVF5JRDkFB",0
1304697433344049152,2020-09-12 08:24:42+00:00,"""Die Lager auf den Ägäischen Inseln können ohne Menschenrechtsbrüche gar nicht funktionieren und das sollen sie auch nicht. ""
#Seehofer #Merkel: Das ist auch euer Verbrechen! 🤬
#moriaevakuieren #LeaveNoOneBehind #WirHabenPlatz https://t.co/d0G0o6nKAP",0
1305181742014361600,2020-09-13 16:29:11+00:00,@oliviersamter Vorallem wenn dieser Mann und seine Familie gerade mehr als 3 Milliarden verdient hat; also könnte theoretisch dieser Herr mit seinem Geld sämtliche Flüchtlinge finanzieren...,0
1303603981973946368,2020-09-09 07:59:43+00:00,"Das ist eine humanitäre Katastrophe mit Ansage. Wir sind Teil des Problems, wenn wir zuschauen. Seehofers Nein zur Aufnahme von Flüchtlingen aus #Moria ist eine Schande. Wir können helfen. Wir wollen helfen. Wir müssen helfen. Wiederaufbau? Auflösen und aufnehmen! #WirHabenPlatz https://t.co/8YUJxBvLGO",0
1305539293297938432,2020-09-14 16:09:57+00:00,"@katjakipping @dieLinke Warum genau sollte man Moria evakuieren?
Sämtliche Flüchtlinge genießen dort in einem sicheres Asyl. 
Das dort nun asoziale Feuer gelegt haben ist nicht unser Problem. 
Zuallererst sollten diese Elemente gesucht werden, bevor man Gefahr geht sowas nach D zu transportieren",1
1313076747198500868,2020-10-05 11:21:06+00:00,"Deutschland kann und muss seine humanitären Aufnahmekapazitäten nutzen, um Länder wie Griechenland oder Italien wirksam zu entlasten. Die extrem engherzigen Aufnahmebeschlüsse für Menschen aus #Moria werden dem in keiner Weise gerecht. #wirhabenplatz #LeaveNoOneBehind #Seebrücke",0
1308770754524336130,2020-09-23 14:10:38+00:00,ich bin Flüchtling https://t.co/yXoh6JT3iY,2
1233908804137504768,2020-03-01 00:15:58+00:00,"Sturm auf #Europa 
#AlKaida Kämpfer ist bereits über #Grenzen 
in #Griechenland 

Martin Sellner 👍 MACHT MIT #niewieder2015 
EIN ZWEITES 2015 verhindern ES LIEGT AN UNS
#noEU #EU #Dexit #Grexit #NoWay 
#Brexit #grenzendicht #RefugeesnotWelcome  
pls RT 👈
https://t.co/5zienHff2z https://t.co/G6eM5dZNth",1
1305256083590729734,2020-09-13 21:24:35+00:00,"@welt Jeder der fordert Flüchtlinge aufzunehmen solle für sämtliche Kosten für einen Flüchtling aufkommen. Dann wär schon beim Charterflug die Lust am ""helfen"" verloren.",1
1327395796740923401,2020-11-13 23:39:54+00:00,"Everyone please donate right now to @kooyrigs and @food_for_artsakh (on Instagram) they are doing the work on the ground to feed the families of displaced refugee Armenians. 
100,000+ people are homeless rn with nothing because their livelihoods were taken from them. Help them!!",0
1234569172107104259,2020-03-02 20:00:02+00:00,"This is happening in Europe.
Yes, the same Europe that is always ready to give democratic lessons to the world and to talk about human rights.
#EuropeanUnion #Greece #RefugeeCrisis #RefugeesWelcome https://t.co/hQ9DBJSt5s",0
1301080937753718784,2020-09-02 08:54:03+00:00,Fantastic piece in @guardian featuring the @HummingbirdProj - teaching public speaking skills to newly arrived young asylum seekers empowering them to tackle the media https://t.co/f8uFotMRpT #ChangeTheStory #RefugeesWelcome,0
1277579717416308741,2020-06-29 12:28:35+00:00,"#ICYMI #NP #Cynthia Basinet's #PSA National Commission for #Refugees, #Migrants and #IDPs @NCFRMI https://t.co/rYAYL030ga via @YouTube @BET @CBSDiversity @CBS @Disney @disneylionking @Refugees @UN 

#IPaintFree #feedme #alllivesmatter
#westernsahara #saharwian #displacedsocieties",0
1274413734077792257,2020-06-20 18:48:06+00:00,"#WorldRefugeeDay 
These facts from Joanne Krus on Instagram about how #Scotland is failing #AsylumSeekers

@Refuweegee
@Refugees https://t.co/mVIGbr84ai",0
1244682742639611906,2020-03-30 17:47:45+00:00,"@linksjugend_th @AuswaertigesAmt Ich bin dafür, dass jeder Politiker oder Bürger, der #wirhabenplatz postet oder sonst wie sinngemäß öffentlich befürwortet, sich in eine Liste eintragen muss, damit künftige Regierungen ihm dann die Rechnung für die von Migranten verursachten Kosten schicken können. 🥳",1
1307006104749125635,2020-09-18 17:18:33+00:00,"@ZDFheute Keine weiteren Flüchtlinge für Deutschland, das Maß ist gestrichen voll.",1
1306287560755425284,2020-09-16 17:43:18+00:00,"@Blackie566 @Alice_Weidel Die 400 sind das Problem nicht.
Wen da ein Abgedecktes Asylrecht wäre würden die menschen nicht schon lange Zeit in Griechenland sein.
Ich äußerte mich nach nicht Sendung bei Lanz. Die EU muss....
Man kan nur fragen, man kan es nicht erzwingen. 
Darum ging es.
Dan kam Geld dazu.",0
1323627822175428608,2020-11-03 14:07:19+00:00,"@helgelindh @Linksfraktion Jetzt hört es doch endlich mal auf! Alle die uns Patrioten, Nazis Rassisten und so weiter nennt, ihr habt was an Birne! Wir werden in unserem eigenen Land angegriffen attackiert ermordet! Dann werden ja wohl unsere sogenannten  Flüchtlinge die Rassisten sein! Nur noch AFD💙💙💙",1
1266005766462464009,2020-05-28 13:57:50+00:00,Hi @EUHomeAffairs @Place_Beauvau @BMI_Bund @ukhomeoffice @Justitiedep @ministerieJenV thousands of refugees are at risk of #COVID19 on Greek islands due to crowded unsanitary conditions. Will you act now to #LeaveNoOneBehind and save lives? 👉 https://t.co/N2QD4AwFXf,0
1310601571496013825,2020-09-28 15:25:39+00:00,"@isabelschayani @Refugees Die ersten sollen am Mittwoch in Deutschland ankommen. 

#Moria
#Lesbos
https://t.co/VzHTcAKTB4",2
1305085019120177152,2020-09-13 10:04:50+00:00,@NiemalsD Das ist   der Weg der gegangen werden sollte. Ein freiwilliger Solidaritätszuschlag auf die Einkommensteuer. Sollten sich dann die  Flüchtlinge/Kosten in Flüchtlinge/Erträge wenden gibt es Steuernachlass.,2
1271442790174601217,2020-06-12 14:02:38+00:00,„#LeaveNoOneBehind: Jetzt die Corona-Katastrophe verhindern - auch an den Außengrenzen!” - Jetzt unterschreiben! https://t.co/6XHjW85Th1 via @ChangeGER,0
1266415257104203780,2020-05-29 17:05:00+00:00,Nearly a quarter of all ##Rohingya #refugee #children living in camps (between 6 months and 5 years-old) are #malnourished. (#bangladesh #crisis #myanmar #rakhine #ethniccleansing #genocide) https://t.co/ETXrZU8KuW,0
1313201642779672577,2020-10-05 19:37:24+00:00,"Please do the same, these children need their parents , especially now. 
I'm writing to my MP to save refugee family reunion before the door closes on December 31st. Join me and contact yours as well. #refugeeswelcome @safepassageuk https://t.co/QDIrDVKc1X",0
1324124971946381313,2020-11-04 23:02:49+00:00,"@5GtheFuture2020 @Domtendo Wo sollen die angeblichen 425 Millionen Flüchtlinge bitte her kommen? Und wieso sollte Biden die alle ins Land lassen? Vielleicht weniger Lack saufen, dann kommst du nicht mehr auf so einen Blödsinn 😂",1
1312006733859041280,2020-10-02 12:29:15+00:00,"Einer dieser Flüchtlinge hat zurück in Afghanistan aufgrund der Verzweiflung und Depressionen, die er infolge erlitten hat, übrigens Selbstmord begangen. 2/2

Hab dafür noch von keinem CDUler Mitgefühl oder eine Entschuldigung gehört Ô.o",0
1310605476711849985,2020-09-28 15:41:10+00:00,There’s thousands of refugee children at risk in Greece with no one else to look after them as the camps burn and covid19 spreads - today pushed the ministers to do more to help. Eventually he agreed to meet to discuss …. 🤨#RefugeesWelcome @Refugees @chooselove @safepassageuk https://t.co/MdeTwq5xX5,0
1245042883654270976,2020-03-31 17:38:49+00:00,„#LeaveNoOneBehind: Jetzt die Corona-Katastrophe verhindern - auch an den Außengrenzen!” - Jetzt unterschreiben! https://t.co/wJsJSWc1dE via @ChangeGER #petition,0
1235894743277727746,2020-03-06 11:47:23+00:00,Die griechischen Inseln wehren sich und kämpfen – seit Jahren – Seite an Seite mit Flüchtlingen gegen diese mörderische Flüchtlingspolitik. Die antirassistische und antifaschistische Bewegung kennt keine Grenzen. #WirHabenPlatz #RefugeesWelcome https://t.co/4HNC8IlCqn https://t.co/oyH3gMFA17,0
1235812259571437568,2020-03-06 06:19:37+00:00,"Wisst ihr was schwierig ist. Wem man glauben soll. Im TV sieht man wie die #Fluechtlinge von #Griechenland regelrecht unmenschlich behandelt werden. Aber im Netz siehst du dann Videos wie die Flüchtlinge Gewaltvoll sind und ihre Kinder vor sich halten.
#illner #afdverbotJETZT",2
